id,pref_name,city_name,district_name,built_year,structure,top_floor_num,room_type,price,area,latitude,longitude,nearest_station_id,dist_to_nearest_station
A01946,東京都,世田谷区,奥沢８丁目,1962,ＳＲＣ,7,1R,3482.4177,25,35.60347286,139.6587112,S00023,543.13
A01947,東京都,世田谷区,奥沢８丁目,1995,鉄骨,3,1R,3192.9124,23,35.60201988,139.6591396,S00023,551.28
A01948,東京都,世田谷区,奥沢８丁目,1974,ＲＣ,3,1R,2860.874,22,35.60390961,139.6574992,S00023,602.57
A01949,東京都,世田谷区,奥沢８丁目,1992,鉄骨,3,1R,3257.8357,20,35.60363296,139.6602792,S00023,356.71
A01950,東京都,世田谷区,奥沢８丁目,2007,ＡＬＣ,2,1R,3248.2314,25,35.6039332,139.658424,S00023,548.59
A01951,東京都,世田谷区,奥沢８丁目,1998,鉄骨造,6,1R,3484.42,27,35.60459235,139.6600754,S00023,413.34
A01952,東京都,世田谷区,奥沢８丁目,1989,ＲＣ,4,1R,3225.496,24,35.6027122,139.6594485,S00023,506.24
A01953,東京都,世田谷区,奥沢８丁目,2006,鉄骨造,2,1R,3337.3547,27,35.60289487,139.6576118,S00023,627.98
A01954,東京都,世田谷区,奥沢８丁目,1985,ＲＣ,3,1R,3309.4863,28,35.60503874,139.65917,S00023,480.08
A01955,東京都,世田谷区,奥沢８丁目,2010,鉄骨造,4,1R,3588.1143,27,35.60568172,139.6584121,S00023,563.63
A01956,東京都,世田谷区,奥沢７丁目,1994,ＲＣ,3,1R,3596.785,28,35.60598319,139.6635812,S00023,373.72
A01957,東京都,世田谷区,奥沢７丁目,1989,ＲＣ,3,1R,3328.1152,29,35.6084232,139.6615997,S00023,637.19
A01958,東京都,世田谷区,奥沢７丁目,1977,ＲＣ,2,1R,2997.6694,29,35.60732606,139.6603354,S00023,594.51
A01959,東京都,世田谷区,奥沢７丁目,2005,鉄骨造,4,1R,3737.9155,29,35.60679215,139.6634766,S00023,574
A01960,東京都,世田谷区,奥沢７丁目,1993,ＲＣ,4,1R,3113.4785,22,35.60907442,139.6589702,S00023,949.8
A01961,東京都,世田谷区,奥沢７丁目,2008,ＲＣ,3,1R,3319.1936,23,35.61035496,139.6600996,S00023,1037.31
A01962,東京都,世田谷区,奥沢７丁目,1988,鉄骨造,2,1R,3291.573,21,35.60648317,139.659925,S00023,544.68
A01963,東京都,世田谷区,奥沢７丁目,1989,ＲＣ,3,1R,3299.497,28,35.60730576,139.6593587,S00023,711.89
A01964,東京都,世田谷区,奥沢７丁目,1988,鉄骨造,3,1R,3299.0486,25,35.60725944,139.658666,S00023,674.25
A01965,東京都,世田谷区,奥沢７丁目,2015,ＡＬＣ,3,1R,3228.017,23,35.60791941,139.6591347,S00023,718.43
A01966,東京都,世田谷区,奥沢７丁目,1990,鉄骨,2,1R,3560.6042,30,35.60634833,139.6642933,S00023,502.65
A01967,東京都,世田谷区,奥沢７丁目,1988,ＲＣ,4,1R,3314.9124,24,35.60813677,139.6592661,S00023,810.39
A01968,東京都,世田谷区,奥沢７丁目,1976,ＲＣ,6,1R,2981.307,24,35.6096693,139.6617231,S00023,874.43
A01969,東京都,世田谷区,奥沢７丁目,1998,ＲＣ,3,1R,3219.562,20,35.60967672,139.6611053,S00023,969.97
A01970,東京都,世田谷区,奥沢７丁目,1986,ＲＣ,4,1R,3621.4678,28,35.6061027,139.6640098,S00023,441.26
A01971,東京都,世田谷区,奥沢７丁目,1985,ＲＣ,4,1R,3444.14,24,35.60774061,139.6618844,S00023,517.31
A01972,東京都,世田谷区,奥沢７丁目,1983,ＲＣ,2,1R,3317.3552,27,35.60954272,139.6625802,S00023,735.45
A01973,東京都,世田谷区,奥沢７丁目,2009,ＲＣ,3,1R,3506.937,28,35.60735589,139.6601513,S00023,625.36
A01974,東京都,世田谷区,奥沢７丁目,1994,鉄骨造,4,1R,3350.9072,28,35.60658219,139.6596616,S00023,682.96
A01975,東京都,世田谷区,奥沢７丁目,1988,鉄骨造,3,1R,3136.289,20,35.60820319,139.6588757,S00023,863.81
A01976,東京都,世田谷区,奥沢７丁目,2007,ＲＣ,4,1R,3647.503,23,35.60790616,139.6601196,S00023,642.82
A01977,東京都,世田谷区,等々力５丁目,1962,ＲＣ,5,1R,3289.0078,27,35.610398,139.6587205,S00023,1056.59
A01978,東京都,世田谷区,等々力５丁目,2012,鉄骨造,3,1R,3353.4136,23,35.6069285,139.657961,S00023,735.13
A01979,東京都,世田谷区,玉川田園調布１丁目,1963,ＲＣ,8,1R,3353.6028,23,35.60072482,139.6636187,S00023,1022.72
A01980,東京都,世田谷区,玉川田園調布１丁目,1979,ＲＣ,5,1R,2883.359,25,35.59974358,139.663767,S00023,956.67
A01981,東京都,世田谷区,玉川田園調布１丁目,1999,ＲＣ,5,1R,3385.5261,28,35.60128855,139.6603836,S00023,528.99
A01982,東京都,世田谷区,玉川田園調布１丁目,1995,ＲＣ,5,1R,3120.263,20,35.59945773,139.6656181,S00023,1029.93
A01983,東京都,世田谷区,奥沢５丁目,1983,ＲＣ,3,1R,3306.8687,29,35.6032689,139.6656282,S00023,632.26
A01984,東京都,世田谷区,奥沢６丁目,1993,ＲＣ,7,1R,3471.8948,29,35.60320926,139.6621301,S00023,297.1
A01985,東京都,世田谷区,奥沢６丁目,1973,ＲＣ,4,1R,3213.2922,26,35.60429788,139.6622064,S00023,144.36
A01986,東京都,世田谷区,奥沢６丁目,1987,鉄骨造,5,1R,3359.8843,22,35.60381278,139.661451,S00023,216.44
A01987,東京都,世田谷区,奥沢６丁目,1979,ＲＣ,5,1R,3186.7524,25,35.60275948,139.6627935,S00023,361.3
A01988,東京都,世田谷区,奥沢６丁目,1972,ＲＣ,3,1R,3155.0847,20,35.60338947,139.6621974,S00023,300.73
A01989,東京都,世田谷区,奥沢６丁目,1973,ＲＣ,7,1R,2976.72,28,35.60190103,139.6610907,S00023,462.97
A01990,東京都,世田谷区,奥沢６丁目,1987,ＲＣ,6,1R,3525.7722,28,35.60441811,139.6624685,S00023,248.24
A01991,東京都,世田谷区,奥沢６丁目,2010,ＲＣ,3,1R,3715.7512,25,35.60302266,139.663944,S00023,452.01
A01992,東京都,世田谷区,奥沢６丁目,1987,ＲＣ,5,1R,3524.9817,30,35.60328489,139.6640066,S00023,378.97
A01993,東京都,世田谷区,奥沢６丁目,2000,鉄骨造,2,1R,3508.5012,27,35.60424907,139.6616884,S00023,171.92
A01994,東京都,世田谷区,奥沢６丁目,1979,ＲＣ,4,1R,3072.8174,26,35.60341768,139.661923,S00023,227.34
A01995,東京都,世田谷区,奥沢６丁目,1989,ＡＬＣ,2,1R,3264.1746,21,35.60160922,139.6623937,S00023,544.28
A01996,東京都,世田谷区,奥沢６丁目,1991,ＲＣ,6,1R,3363.017,24,35.60156406,139.6628486,S00023,631.82
A01997,東京都,世田谷区,奥沢６丁目,2011,ＡＬＣ,2,1R,3340.8489,21,35.60298706,139.6616175,S00023,269.8
A01998,東京都,世田谷区,奥沢６丁目,1998,ＲＣ,4,1R,3550.9656,30,35.60206557,139.663077,S00023,536.09
A01999,東京都,世田谷区,奥沢６丁目,1977,ＲＣ,2,1R,2992.0854,24,35.60369976,139.6617028,S00023,158.72
A02000,東京都,世田谷区,奥沢６丁目,1964,ＲＣ,6,1R,3700.994,24,35.60337442,139.6623357,S00023,228.21
A02001,東京都,世田谷区,尾山台３丁目,2004,ＲＣ,4,1R,3430.6682,29,35.60368604,139.6569224,S00023,704.1
A02002,東京都,世田谷区,玉川田園調布２丁目,1994,ＡＬＣ,2,1R,3268.141,26,35.60215657,139.6638897,S00023,663.22
A02003,東京都,世田谷区,玉川田園調布２丁目,2010,ＲＣ,3,1R,3638.6316,30,35.60239979,139.6652405,S00023,587.73
A02004,東京都,世田谷区,玉川田園調布２丁目,1989,ＲＣ,4,1R,3393.3928,25,35.60240382,139.6657159,S00023,711.34
A02005,東京都,世田谷区,玉川田園調布２丁目,2003,ＲＣ,3,1R,3511.5115,21,35.60287291,139.6641922,S00023,609.1
A02006,東京都,世田谷区,等々力２丁目,1988,ＲＣ,6,1R,3297.3667,30,35.60466011,139.651589,S00024,510.46
A02007,東京都,世田谷区,等々力２丁目,2008,ＡＬＣ,3,1R,3304.9675,23,35.60642331,139.6506747,S00024,402.78
A02008,東京都,世田谷区,等々力２丁目,1997,ＲＣ,3,1R,3342.5044,20,35.6049403,139.6510596,S00024,462.34
A02009,東京都,世田谷区,等々力２丁目,1995,ＲＣ,3,1R,3283.6233,21,35.60704841,139.6510425,S00024,347.45
A02010,東京都,世田谷区,等々力２丁目,1992,鉄骨造,3,1R,3292.1877,21,35.60649137,139.6511914,S00024,336.14
A02011,東京都,世田谷区,等々力１丁目,2005,鉄骨造,3,1R,3308.2314,28,35.60271113,139.6506986,S00024,756.27
A02012,東京都,世田谷区,等々力１丁目,1988,ＲＣ,3,1R,2999.1797,25,35.60211999,139.6499135,S00024,845.06
A02013,東京都,世田谷区,等々力１丁目,1995,ＲＣ,2,1R,3002.584,26,35.60207652,139.6500171,S00024,888.91
A02014,東京都,世田谷区,等々力１丁目,1997,ＲＣ,0,1R,3019.814,26,35.60151648,139.6498382,S00024,921.86
A02015,東京都,世田谷区,尾山台２丁目,1994,ＲＣ,5,1R,2949.4712,21,35.60155705,139.6516483,S00024,982.09
A02016,東京都,世田谷区,玉堤１丁目,1978,ＲＣ,3,1R,2422.7332,29,35.59381471,139.6540663,S00024,1908.91
A02017,東京都,世田谷区,玉堤１丁目,2004,ＲＣ,5,1R,3000.5598,23,35.59709953,139.6512786,S00024,1509.05
A02018,東京都,世田谷区,玉堤１丁目,1993,鉄骨造,3,1R,2777.8174,20,35.5986614,139.6542106,S00024,1265.32
A02019,東京都,世田谷区,玉堤１丁目,1980,ＲＣ,5,1R,2461.504,26,35.59723534,139.6505453,S00024,1552.68
A02020,東京都,世田谷区,玉堤１丁目,1984,ＲＣ,5,1R,2852.1147,24,35.59920138,139.6523756,S00024,1258.54
A02021,東京都,世田谷区,玉堤１丁目,1988,ＲＣ,4,1R,2708.5027,21,35.59770929,139.6522329,S00024,1433.13
A02022,東京都,世田谷区,玉堤１丁目,1995,ＲＣ,3,1R,2800.5762,24,35.59904582,139.6531901,S00024,1344.92
A02023,東京都,世田谷区,玉堤１丁目,1974,鉄骨造,3,1R,2331.202,25,35.59675463,139.6485795,S00024,1461.11
A02024,東京都,世田谷区,等々力４丁目,2013,ＲＣ,7,1R,3619.065,24,35.60900468,139.6511834,S00024,432.95
A02025,東京都,世田谷区,等々力４丁目,1995,ＲＣ,5,1R,3317.3872,27,35.60862975,139.6511705,S00024,173.45
A02026,東京都,世田谷区,等々力４丁目,1994,ＲＣ,4,1R,3339.7017,28,35.61024026,139.6535205,S00024,301.69
A02027,東京都,世田谷区,等々力４丁目,1993,鉄骨造,4,1R,3313.7827,23,35.61054238,139.6539622,S00024,681.57
A02028,東京都,世田谷区,等々力４丁目,2000,ＲＣ,7,1R,3440.2322,26,35.61119335,139.6541534,S00024,615.51
A02029,東京都,世田谷区,尾山台１丁目,2007,鉄骨造,4,1R,3111.9666,28,35.59822902,139.6554465,S00024,1318.37
A02030,東京都,世田谷区,尾山台１丁目,1994,ＲＣ,5,1R,2928.9883,24,35.59909907,139.6555502,S00024,1257.74
A02031,東京都,世田谷区,玉堤２丁目,2005,鉄骨造,3,1R,3018.3103,28,35.59970397,139.649666,S00024,1055.88
A02032,東京都,世田谷区,玉堤２丁目,2000,ＡＬＣ,4,1R,2950.0059,29,35.59977719,139.6494423,S00024,1133.35
A02033,東京都,世田谷区,玉堤２丁目,2007,ＲＣ,4,1R,3227.884,23,35.59966122,139.6499023,S00024,1193.14
A02034,東京都,世田谷区,玉堤２丁目,1989,ＡＬＣ,2,1R,2791.6726,27,35.59988248,139.6490821,S00024,1172.56
A02035,東京都,世田谷区,深沢４丁目,1989,ＲＣ,3,1R,2962.843,28,35.62082567,139.6546962,S00024,1750.53
A02036,東京都,世田谷区,深沢４丁目,1982,鉄骨造,4,1R,2828.9578,29,35.62015021,139.6571297,S00024,1605.44
A02037,東京都,世田谷区,深沢４丁目,1991,鉄骨造,3,1R,3056.576,27,35.61891939,139.6553671,S00024,1346.98
A02038,東京都,世田谷区,深沢４丁目,1998,鉄骨,4,1R,3103.8193,29,35.61919154,139.6554299,S00024,1421.97
A02039,東京都,世田谷区,深沢４丁目,1988,ＲＣ,3,1R,2978.0806,21,35.61943078,139.6590758,S00024,1700.05
A02040,東京都,世田谷区,深沢４丁目,1990,ＲＣ,3,1R,2977.6204,30,35.61960762,139.6566765,S00024,1520.05
A02041,東京都,世田谷区,深沢４丁目,1989,ＲＣ,3,1R,2977.6204,25,35.62024306,139.6567358,S00024,1559.41
A02042,東京都,世田谷区,深沢４丁目,1992,鉄骨造,3,1R,3047.112,21,35.61852383,139.656969,S00024,1328.94
A02043,東京都,世田谷区,深沢２丁目,1984,ＲＣ,2,1R,2967.1038,26,35.61886269,139.6602057,S00024,1738.78
A02044,東京都,世田谷区,深沢３丁目,1991,ＲＣ,5,1R,3090.7886,26,35.61712061,139.654831,S00024,1241.33
A02045,東京都,世田谷区,深沢３丁目,1990,鉄骨造,3,1R,3008.342,23,35.61809952,139.6589604,S00024,1477.71
A02046,東京都,世田谷区,深沢３丁目,1980,ＳＲＣ,3,1R,2739.6008,27,35.61782467,139.6579374,S00024,1366.64
A02047,東京都,世田谷区,深沢３丁目,2004,ＲＣ,3,1R,3169.513,26,35.61695373,139.6573648,S00024,1299.63
A02048,東京都,世田谷区,深沢３丁目,1987,ＲＣ,4,1R,3065.3032,29,35.61754418,139.6574679,S00024,1353.11
A02049,東京都,世田谷区,深沢３丁目,1984,ＲＣ,3,1R,2984.3818,25,35.6164038,139.656836,S00024,1103.52
A02050,東京都,世田谷区,深沢３丁目,2001,ＲＣ,3,1R,3117.7305,21,35.61714048,139.6560523,S00024,1151.95
A02051,東京都,世田谷区,等々力７丁目,1980,ＲＣ,5,1R,2934.3801,24,35.6145934,139.6559565,S00024,891.33
A02052,東京都,世田谷区,等々力７丁目,2011,ＲＣ,7,1R,3361.0808,30,35.61523409,139.6579633,S00024,1053.02
A02053,東京都,世田谷区,等々力７丁目,1983,ＲＣ,4,1R,3019.7832,25,35.61481553,139.6581878,S00024,1036.64
A02054,東京都,世田谷区,等々力７丁目,1997,ＲＣ,3,1R,3106.2163,28,35.61393309,139.6589633,S00024,1120.13
A02055,東京都,世田谷区,等々力７丁目,1997,ＲＣ,10,1R,3136.6384,25,35.61559744,139.6530479,S00024,1028.9
A02056,東京都,世田谷区,等々力７丁目,2002,ＲＣ,3,1R,3233.3298,24,35.61397432,139.6547453,S00024,844.88
A02057,東京都,世田谷区,等々力７丁目,1989,ＲＣ,4,1R,3316.797,24,35.61382237,139.6558319,S00024,736.46
A02058,東京都,世田谷区,等々力７丁目,1979,ＲＣ,3,1R,2632.7686,27,35.6152943,139.6561742,S00024,1017.12
A02059,東京都,世田谷区,等々力７丁目,2007,ＲＣ,3,1R,3223.5574,23,35.61535967,139.6588981,S00024,1221.77
A02060,東京都,世田谷区,等々力７丁目,1982,ＲＣ,3,1R,2802.4036,28,35.61568098,139.6545103,S00024,1036.09
A02061,東京都,世田谷区,等々力８丁目,1998,鉄骨造,2,1R,3070.907,24,35.6157598,139.6527986,S00024,1140.45
A02062,東京都,世田谷区,等々力６丁目,1992,ＲＣ,3,1R,3315.655,27,35.61219525,139.6559583,S00024,689.34
A02063,東京都,世田谷区,等々力６丁目,2006,鉄骨造,3,1R,3427.5984,25,35.61194814,139.6559207,S00024,650.53
A02064,東京都,世田谷区,等々力６丁目,1977,ＲＣ,3,1R,2941.7666,21,35.61199792,139.654993,S00024,539.06
A02065,東京都,世田谷区,等々力６丁目,2004,ＲＣ,5,1R,3509.503,25,35.61121504,139.6579623,S00024,751.48
A02066,東京都,世田谷区,等々力６丁目,2006,ＡＬＣ,2,1R,3258.754,26,35.61117415,139.6568354,S00024,639.32
A02067,東京都,世田谷区,等々力６丁目,1978,ＲＣ,2,1R,2914.9302,20,35.61142434,139.6560802,S00024,685.27
A02068,東京都,世田谷区,等々力６丁目,1989,他,2,1R,3286.9822,29,35.61230873,139.6566979,S00024,718.98
A02069,東京都,世田谷区,等々力６丁目,1990,ＲＣ,5,1R,3160.1772,22,35.61217979,139.6583169,S00024,911.17
A02070,東京都,世田谷区,等々力６丁目,1998,ＲＣ,6,1R,3439.326,29,35.6118399,139.6555734,S00024,535.57
A02071,東京都,世田谷区,等々力６丁目,1988,ＲＣ,4,1R,3340.3381,29,35.61209188,139.6550042,S00024,640.51
A02072,東京都,世田谷区,等々力６丁目,1993,鉄骨造,4,1R,3231.243,25,35.61177655,139.6582519,S00024,830.49
A02073,東京都,世田谷区,等々力５丁目,1988,鉄骨造,3,1R,3309.2812,24,35.60778295,139.6554371,S00024,285.34
A02074,東京都,世田谷区,等々力５丁目,1987,鉄骨造,2,1R,3241.9514,21,35.60847327,139.6578091,S00024,568.58
A02075,東京都,世田谷区,等々力５丁目,2010,ＲＣ,2,1R,3483.8718,21,35.60993569,139.6552577,S00024,399.8
A02076,東京都,世田谷区,等々力５丁目,1987,鉄骨造,4,1R,3345.408,24,35.6095562,139.6562184,S00024,509.81
A02077,東京都,世田谷区,等々力５丁目,1992,鉄骨造,4,1R,3374.4414,27,35.61062992,139.6557998,S00024,452.94
A02078,東京都,世田谷区,等々力５丁目,1992,鉄骨造,3,1R,3340.677,28,35.6102138,139.6546221,S00024,297.08
A02079,東京都,世田谷区,等々力５丁目,1978,ＲＣ,4,1R,2960.1597,24,35.60908546,139.655991,S00024,401.04
A02080,東京都,世田谷区,等々力５丁目,2008,ＲＣ,2,1R,3483.8718,22,35.60966565,139.6545134,S00024,242.43
A02081,東京都,世田谷区,等々力５丁目,2001,ＲＣ,3,1R,3378.4272,28,35.61065969,139.6564173,S00024,575.13
A02082,東京都,世田谷区,等々力５丁目,2004,ＲＣ,6,1R,3524.0679,28,35.60925787,139.655801,S00024,345.64
A02083,東京都,世田谷区,等々力５丁目,2002,ＲＣ,7,1R,3445.7505,21,35.60978845,139.6565476,S00024,510.46
A02084,東京都,世田谷区,等々力５丁目,1998,ＲＣ,5,1R,3467.5913,24,35.6112275,139.6555234,S00024,471.94
A02085,東京都,世田谷区,等々力５丁目,1989,ＲＣ,6,1R,3343.4941,20,35.60828003,139.657501,S00024,460.81
A02086,東京都,世田谷区,等々力５丁目,1997,ＡＬＣ,2,1R,3262.7554,30,35.60782036,139.6570719,S00024,400.61
A02087,東京都,世田谷区,尾山台２丁目,1994,鉄骨造,5,1R,2999.638,30,35.60144678,139.6544059,S00024,1068.22
A02088,東京都,世田谷区,尾山台２丁目,2003,ＲＣ,5,1R,3060.0007,24,35.60098519,139.6526041,S00024,1058.48
A02089,東京都,世田谷区,尾山台２丁目,2005,鉄骨造,3,1R,3076.944,25,35.60198539,139.6545545,S00024,1017.75
A02090,東京都,世田谷区,尾山台２丁目,1987,ＲＣ,3,1R,2912.0366,23,35.60102876,139.6557869,S00024,969.37
A02091,東京都,世田谷区,尾山台２丁目,2005,ＰＣ,2,1R,3072.1584,22,35.60196929,139.6528831,S00024,911.44
A02092,東京都,世田谷区,尾山台２丁目,2005,ＲＣ,2,1R,3106.152,29,35.60173006,139.6533038,S00024,951.17
A02093,東京都,世田谷区,尾山台２丁目,1991,鉄骨造,4,1R,3002.4878,25,35.60199881,139.6528045,S00024,903.19
A02094,東京都,世田谷区,等々力７丁目,2008,ＲＣ,7,1R,3598.9668,20,35.61311731,139.6529356,S00024,665.63
A02095,東京都,世田谷区,等々力７丁目,1997,ＳＲＣ,8,1R,3276.8188,24,35.61363564,139.6564699,S00024,842.36
A02096,東京都,世田谷区,等々力７丁目,2007,ＲＣ,6,1R,3415.5886,26,35.61363741,139.6537322,S00024,857.23
A02097,東京都,世田谷区,等々力７丁目,1988,ＲＣ,5,1R,3305.15,29,35.61328493,139.653286,S00024,705.52
A02098,東京都,世田谷区,等々力７丁目,1995,ＲＣ,5,1R,3338.0105,26,35.61350002,139.654097,S00024,739.95
A02099,東京都,世田谷区,尾山台３丁目,1991,ＲＣ,3,1R,3300.8235,29,35.60378859,139.6550534,S00024,499.96
A02100,東京都,世田谷区,尾山台３丁目,1991,ＲＣ,3,1R,3224.6384,20,35.60336724,139.6553212,S00024,647.57
A02101,東京都,世田谷区,尾山台３丁目,2000,ＲＣ,4,1R,3452.4011,22,35.60491696,139.6560352,S00024,420.58
A02102,東京都,世田谷区,尾山台３丁目,1985,ＲＣ,4,1R,3221.5085,20,35.60324276,139.6563596,S00024,772.21
A02103,東京都,世田谷区,尾山台３丁目,1994,ＲＣ,4,1R,3378.9536,20,35.60504172,139.6566481,S00024,473.32
A02104,東京都,世田谷区,尾山台３丁目,2000,鉄骨造,3,1R,3350.6938,23,35.60377153,139.6549156,S00024,566.94
A02105,東京都,世田谷区,尾山台３丁目,1988,ＲＣ,4,1R,3284.4673,21,35.60396967,139.6554603,S00024,752.33
A02106,東京都,世田谷区,尾山台３丁目,1989,鉄骨造,4,1R,3302.368,21,35.60416231,139.6562751,S00024,716.92
A02107,東京都,世田谷区,尾山台３丁目,1991,ＲＣ,4,1R,3346.832,30,35.60423154,139.6553251,S00024,449.44
A02108,東京都,世田谷区,尾山台３丁目,1996,ＲＣ,4,1R,3374.7563,24,35.60545753,139.6569244,S00024,527.51
A02109,東京都,世田谷区,尾山台３丁目,1985,ＲＣ,5,1R,3352.507,25,35.60469294,139.6549746,S00024,357.96
A02110,東京都,世田谷区,尾山台３丁目,1996,ＲＣ,4,1R,3346.2026,29,35.60375936,139.6567013,S00024,675.68
A02111,東京都,世田谷区,等々力４丁目,1990,ＲＣ,4,1R,3322.9304,30,35.60823742,139.6531578,S00024,99.66
A02112,東京都,世田谷区,等々力４丁目,1992,ＡＬＣ,2,1R,3237.8171,22,35.61055295,139.6527833,S00024,399.57
A02113,東京都,世田谷区,等々力４丁目,1990,鉄骨造,4,1R,3319.2717,21,35.61128582,139.6534653,S00024,521.92
A02114,東京都,世田谷区,等々力４丁目,1975,鉄骨造,3,1R,2843.7905,24,35.60940046,139.6530175,S00024,191.16
A02115,東京都,世田谷区,等々力４丁目,1997,ＲＣ,4,1R,3395.2964,24,35.60920725,139.6526233,S00024,287.75
A02116,東京都,世田谷区,等々力４丁目,1982,ＲＣ,6,1R,3146.7205,27,35.60870346,139.6533811,S00024,142.94
A02117,東京都,世田谷区,等々力４丁目,1996,ＲＣ,7,1R,3352.87,22,35.61124293,139.6530566,S00024,527.82
A02118,東京都,世田谷区,尾山台１丁目,1988,ＲＣ,3,1R,3115.38,27,35.59982539,139.655482,S00024,550.73
A02119,東京都,世田谷区,下馬３丁目,2008,ＲＣ,5,1R,3715.3547,21,35.63629321,139.6734698,S00025,1139.53
A02120,東京都,世田谷区,下馬３丁目,1986,鉄骨造,3,1R,3223.0962,25,35.63477183,139.6754483,S00025,1489.48
A02121,東京都,世田谷区,下馬３丁目,1992,ＲＣ,3,1R,3324.1892,26,35.63454089,139.6748265,S00025,1407.34
A02122,東京都,世田谷区,下馬３丁目,1990,ＲＣ,2,1R,3359.4202,23,35.6377617,139.6741421,S00025,1119.16
